A,B,C,D,Vth,exp_exact,exp_k1
213,769,943,694,2093058,0,0
889,875,108,388,2093058,0,0
204,73,184,329,2093058,0,0
989,963,1020,961,2093058,0,0
991,980,1010,950,2093058,0,0
559,28,725,528,2093058,0,0
764,207,929,526,2093058,0,0
343,595,831,471,2093058,0,0
719,496,893,668,2093058,0,0
437,508,610,477,2093058,0,0
926,1009,993,945,2093058,0,0
701,613,398,4,2093058,0,0
949,952,997,971,2093058,0,0
932,378,422,707,2093058,0,0
685,151,249,544,2093058,0,0
969,847,1009,1011,2093058,0,0
365,606,413,491,2093058,0,0
913,585,701,379,2093058,0,0
278,357,451,992,2093058,0,0
643,43,438,122,2093058,0,0
376,999,292,643,2093058,0,0
932,1020,979,998,2093058,0,0
607,752,689,248,2093058,0,0
927,939,1003,1010,2093058,0,0
419,457,953,1015,2093058,0,0
970,925,968,982,2093058,0,0
237,147,896,452,2093058,0,0
242,186,955,342,2093058,0,0
328,193,202,260,2093058,0,0
538,661,267,814,2093058,0,0
976,377,517,143,2093058,0,0
103,675,66,659,2093058,0,0
146,677,298,693,2093058,0,0
158,66,601,892,2093058,0,0
786,827,368,287,2093058,0,0
235,548,859,133,2093058,0,0
93,59,991,78,2093058,0,0
406,263,514,58,2093058,0,0
856,433,265,655,2093058,0,0
853,405,111,429,2093058,0,0
195,104,412,152,2093058,0,0
719,129,774,17,2093058,0,0
367,18,927,937,2093058,0,0
75,354,41,88,2093058,0,0
543,189,500,434,2093058,0,0
930,993,925,987,2093058,0,0
60,779,114,0,2093058,0,0
101,118,959,443,2093058,0,0
824,479,850,616,2093058,0,0
903,124,561,2,2093058,0,0
990,1019,988,929,2093058,0,0
554,507,419,873,2093058,0,0
605,84,257,653,2093058,0,0
905,547,893,899,2093058,0,0
770,920,226,96,2093058,0,0
672,714,540,85,2093058,0,0
716,557,960,126,2093058,0,0
755,663,875,817,2093058,0,0
132,461,364,1011,2093058,0,0
951,1002,1014,900,2093058,0,0
976,1000,1008,989,2093058,0,0
134,161,763,92,2093058,0,0
828,1016,1001,1019,2093058,0,0
947,556,554,299,2093058,0,0
991,1011,963,874,2093058,0,0
771,450,141,131,2093058,0,0
1001,930,954,948,2093058,0,0
588,712,1010,392,2093058,0,0
646,930,686,316,2093058,0,0
300,272,281,36,2093058,0,0
889,957,985,1001,2093058,0,0
894,166,493,731,2093058,0,0
475,1006,825,526,2093058,0,0
992,782,133,824,2093058,0,0
609,126,527,417,2093058,0,0
421,315,694,630,2093058,0,0
999,866,970,996,2093058,0,0
1017,1009,905,999,2093058,0,0
960,967,901,1021,2093058,0,0
474,846,485,533,2093058,0,0
451,634,420,172,2093058,0,0
142,525,411,65,2093058,0,0
696,576,362,927,2093058,0,0
345,196,275,884,2093058,0,0
835,222,591,197,2093058,0,0
699,837,511,657,2093058,0,0
117,367,263,795,2093058,0,0
493,756,362,732,2093058,0,0
610,833,142,505,2093058,0,0
610,688,27,191,2093058,0,0
216,308,408,734,2093058,0,0
199,203,263,792,2093058,0,0
871,555,764,726,2093058,0,0
296,16,175,952,2093058,0,0
375,363,997,361,2093058,0,0
676,923,393,570,2093058,0,0
123,747,383,47,2093058,0,0
787,999,841,824,2093058,0,0
400,751,616,255,2093058,0,0
1012,1010,1016,1020,2093058,0,0
252,143,630,140,2093058,0,0
331,857,637,815,2093058,0,0
268,178,811,934,2093058,0,0
1017,853,990,991,2093058,0,0
889,239,783,172,2093058,0,0
802,135,799,286,2093058,0,0
1001,914,1014,906,2093058,0,0
167,345,12,356,2093058,0,0
939,588,976,274,2093058,0,0
862,782,888,25,2093058,0,0
1023,236,948,752,2093058,0,0
284,879,141,393,2093058,0,0
631,136,768,872,2093058,0,0
39,651,722,912,2093058,0,0
816,363,704,297,2093058,0,0
601,127,633,750,2093058,0,0
206,347,237,931,2093058,0,0
810,794,62,172,2093058,0,0
521,96,259,820,2093058,0,0
624,233,894,16,2093058,0,0
758,64,904,854,2093058,0,0
377,435,1023,610,2093058,0,0
842,700,272,209,2093058,0,0
310,734,164,156,2093058,0,0
115,478,698,1003,2093058,0,0
807,576,652,66,2093058,0,0
577,493,441,974,2093058,0,0
230,33,604,526,2093058,0,0
961,932,176,917,2093058,0,0
462,283,409,927,2093058,0,0
907,886,547,596,2093058,0,0
227,177,499,521,2093058,0,0
398,77,950,960,2093058,0,0
890,2,277,220,2093058,0,0
4,24,521,821,2093058,0,0
870,1007,1011,965,2093058,0,0
954,889,1022,988,2093058,0,0
435,142,836,473,2093058,0,0
769,954,607,3,2093058,0,0
913,1018,929,973,2093058,0,0
696,683,451,616,2093058,0,0
738,147,942,982,2093058,0,0
96,222,896,946,2093058,0,0
57,183,115,146,2093058,0,0
19,672,687,862,2093058,0,0
313,787,968,6,2093058,0,0
495,70,610,808,2093058,0,0
524,434,186,875,2093058,0,0
676,669,70,472,2093058,0,0
984,985,927,972,2093058,0,0
265,911,845,82,2093058,0,0
460,208,586,683,2093058,0,0
422,585,743,636,2093058,0,0
877,643,672,1012,2093058,0,0
985,984,1005,998,2093058,0,0
1011,1018,947,845,2093058,0,0
582,593,417,863,2093058,0,0
381,71,897,234,2093058,0,0
757,610,489,308,2093058,0,0
992,628,146,272,2093058,0,0
689,694,579,409,2093058,0,0
445,232,409,364,2093058,0,0
650,842,378,535,2093058,0,0
960,1001,977,991,2093058,0,0
577,554,693,324,2093058,0,0
795,298,426,786,2093058,0,0
512,469,422,723,2093058,0,0
911,1003,1014,1021,2093058,0,0
901,998,1013,973,2093058,0,0
955,962,1016,953,2093058,0,0
305,947,424,900,2093058,0,0
395,86,264,819,2093058,0,0
88,707,841,403,2093058,0,0
977,514,162,333,2093058,0,0
6,365,61,224,2093058,0,0
544,347,926,140,2093058,0,0
16,664,950,641,2093058,0,0
959,798,895,834,2093058,0,0
875,230,992,887,2093058,0,0
821,284,933,962,2093058,0,0
269,367,815,583,2093058,0,0
48,504,454,677,2093058,0,0
948,981,975,1004,2093058,0,0
913,716,773,899,2093058,0,0
733,318,236,106,2093058,0,0
909,866,875,730,2093058,0,0
400,565,832,386,2093058,0,0
326,1004,986,951,2093058,0,0
539,986,665,593,2093058,0,0
258,830,827,171,2093058,0,0
217,808,834,786,2093058,0,0
735,19,407,308,2093058,0,0
240,288,928,168,2093058,0,0
24,296,488,367,2093058,0,0
719,72,423,521,2093058,0,0
979,698,142,241,2093058,0,0
287,146,767,48,2093058,0,0
814,692,468,400,2093058,0,0
675,768,171,952,2093058,0,0
990,581,714,10,2093058,0,0
962,1021,1002,943,2093058,0,0
382,981,534,416,2093058,0,0
958,1012,973,979,2093058,0,0
213,858,560,503,2093058,0,0
396,86,393,806,2093058,0,0
488,59,794,804,2093058,0,0
393,520,259,405,2093058,0,0
719,637,390,953,2093058,0,0
989,828,1009,1011,2093058,0,0
970,962,932,1004,2093058,0,0
155,832,306,148,2093058,0,0
917,959,988,971,2093058,0,0
757,257,905,678,2093058,0,0
348,329,744,573,2093058,0,0
807,998,618,620,2093058,0,0
489,572,239,184,2093058,0,0
1000,1017,975,1010,2093058,0,0
697,638,745,281,2093058,0,0
973,17,156,69,2093058,0,0
832,219,929,939,2093058,0,0
373,913,987,750,2093058,0,0
121,793,531,577,2093058,0,0
715,754,84,558,2093058,0,0
796,442,766,141,2093058,0,0
962,1022,941,939,2093058,0,0
902,892,173,901,2093058,0,0
197,100,519,944,2093058,0,0
366,434,790,192,2093058,0,0
1023,765,1000,412,2093058,0,0
529,611,513,483,2093058,0,0
649,839,422,133,2093058,0,0
67,749,603,481,2093058,0,0
990,1011,939,1008,2093058,0,0
294,598,753,574,2093058,0,0
188,358,255,871,2093058,0,0
1003,973,1006,904,2093058,0,0
387,349,351,769,2093058,0,0
933,1007,1010,994,2093058,0,0
325,799,816,146,2093058,0,0
107,892,820,503,2093058,0,0
701,477,151,177,2093058,0,0
1002,650,496,325,2093058,0,0
4,1002,205,685,2093058,0,0
146,361,7,697,2093058,0,0
187,974,543,571,2093058,0,0
7,376,862,58,2093058,0,0
49,891,621,433,2093058,0,0
392,756,903,903,2093058,0,0
615,504,646,837,2093058,0,0
376,802,103,593,2093058,0,0
588,437,901,995,2093058,0,0
140,362,119,85,2093058,0,0
896,985,974,999,2093058,0,0
958,904,1000,968,2093058,0,0
981,938,944,970,2093058,0,0
514,323,440,988,2093058,0,0
668,172,406,539,2093058,0,0
229,255,962,716,2093058,0,0
993,982,999,948,2093058,0,0
536,523,1016,429,2093058,0,0
553,321,74,34,2093058,0,0
649,303,1009,893,2093058,0,0
378,654,258,513,2093058,0,0
911,530,721,738,2093058,0,0
362,603,52,17,2093058,0,0
393,284,540,64,2093058,0,0
24,880,24,121,2093058,0,0
477,903,1015,23,2093058,0,0
439,921,768,875,2093058,0,0
642,486,537,365,2093058,0,0
635,546,252,999,2093058,0,0
560,389,812,661,2093058,0,0
206,216,311,966,2093058,0,0
1012,795,707,549,2093058,0,0
954,990,927,966,2093058,0,0
613,950,370,862,2093058,0,0
1008,925,883,821,2093058,0,0
4,65,707,245,2093058,0,0
66,964,193,215,2093058,0,0
542,111,101,695,2093058,0,0
735,959,200,444,2093058,0,0
975,979,1004,909,2093058,0,0
989,966,999,1017,2093058,0,0
454,843,1021,386,2093058,0,0
599,775,648,180,2093058,0,0
1004,963,1013,929,2093058,0,0
1009,977,949,920,2093058,0,0
511,749,262,605,2093058,0,0
13,194,58,997,2093058,0,0
214,606,677,379,2093058,0,0
514,910,72,31,2093058,0,0
301,330,960,644,2093058,0,0
291,942,758,197,2093058,0,0
789,400,136,403,2093058,0,0
336,902,294,224,2093058,0,0
236,142,270,701,2093058,0,0
750,334,358,633,2093058,0,0
386,872,441,484,2093058,0,0
226,80,510,665,2093058,0,0
480,396,483,208,2093058,0,0
967,902,998,1010,2093058,0,0
567,817,113,169,2093058,0,0
666,364,332,229,2093058,0,0
972,1009,952,938,2093058,0,0
724,392,205,708,2093058,0,0
912,1017,913,1022,2093058,0,0
191,439,512,171,2093058,0,0
880,798,36,830,2093058,0,0
571,618,726,638,2093058,0,0
947,1004,400,453,2093058,0,0
970,973,937,1019,2093058,0,0
523,646,30,812,2093058,0,0
367,522,61,293,2093058,0,0
1015,951,884,980,2093058,0,0
196,612,379,43,2093058,0,0
825,299,236,571,2093058,0,0
308,744,972,427,2093058,0,0
98,930,338,770,2093058,0,0
165,203,351,411,2093058,0,0
660,953,445,985,2093058,0,0
88,881,127,99,2093058,0,0
174,96,928,951,2093058,0,0
332,619,956,904,2093058,0,0
111,146,332,750,2093058,0,0
417,764,177,474,2093058,0,0
696,626,649,958,2093058,0,0
998,942,1016,996,2093058,0,0
928,1007,955,966,2093058,0,0
318,185,918,976,2093058,0,0
483,932,822,445,2093058,0,0
280,767,330,349,2093058,0,0
27,274,42,507,2093058,0,0
30,603,560,813,2093058,0,0
722,404,811,755,2093058,0,0
884,51,980,1023,2093058,0,0
391,589,896,906,2093058,0,0
66,198,735,1022,2093058,0,0
544,648,167,847,2093058,0,0
259,978,503,35,2093058,0,0
509,674,683,999,2093058,0,0
771,880,590,439,2093058,0,0
41,892,865,660,2093058,0,0
125,531,1023,946,2093058,0,0
512,840,9,406,2093058,0,0
425,867,317,80,2093058,0,0
144,24,288,837,2093058,0,0
972,902,1023,932,2093058,0,0
50,752,453,818,2093058,0,0
468,867,352,201,2093058,0,0
443,349,521,887,2093058,0,0
671,426,328,802,2093058,0,0
339,1009,707,759,2093058,0,0
156,281,847,739,2093058,0,0
827,153,630,805,2093058,0,0
964,1009,873,986,2093058,0,0
530,274,14,211,2093058,0,0
204,821,130,243,2093058,0,0
827,738,303,674,2093058,0,0
544,687,848,187,2093058,0,0
467,64,338,1004,2093058,0,0
693,965,368,524,2093058,0,0
164,890,521,491,2093058,0,0
409,522,739,779,2093058,0,0
549,51,551,648,2093058,0,0
98,616,627,749,2093058,0,0
702,56,491,556,2093058,0,0
673,334,470,429,2093058,0,0
126,377,719,276,2093058,0,0
1002,948,997,901,2093058,0,0
92,50,835,955,2093058,0,0
814,456,820,657,2093058,0,0
821,767,777,269,2093058,0,0
956,956,942,987,2093058,0,0
398,872,498,531,2093058,0,0
951,971,1017,890,2093058,0,0
973,952,997,950,2093058,0,0
657,558,441,965,2093058,0,0
385,934,79,983,2093058,0,0
930,988,971,999,2093058,0,0
181,222,679,903,2093058,0,0
687,179,409,418,2093058,0,0
991,892,1000,1004,2093058,0,0
701,357,362,454,2093058,0,0
142,544,734,24,2093058,0,0
945,942,1008,1011,2093058,0,0
991,986,984,932,2093058,0,0
263,828,541,88,2093058,0,0
897,481,678,631,2093058,0,0
660,494,898,176,2093058,0,0
763,629,389,466,2093058,0,0
922,378,343,430,2093058,0,0
536,950,857,941,2093058,0,0
890,596,1012,696,2093058,0,0
694,269,1017,949,2093058,0,0
926,936,1013,953,2093058,0,0
134,759,36,749,2093058,0,0
133,629,74,417,2093058,0,0
586,104,988,231,2093058,0,0
609,796,483,561,2093058,0,0
447,842,682,414,2093058,0,0
659,372,805,286,2093058,0,0
833,273,550,240,2093058,0,0
71,74,511,407,2093058,0,0
713,193,343,206,2093058,0,0
686,913,467,536,2093058,0,0
532,390,361,915,2093058,0,0
142,919,898,558,2093058,0,0
48,822,173,654,2093058,0,0
962,170,422,390,2093058,0,0
883,108,662,660,2093058,0,0
994,928,1006,973,2093058,0,0
78,174,365,509,2093058,0,0
116,101,860,563,2093058,0,0
91,196,61,1008,2093058,0,0
302,928,927,786,2093058,0,0
203,760,904,90,2093058,0,0
91,955,746,307,2093058,0,0
251,508,402,680,2093058,0,0
456,827,769,867,2093058,0,0
961,200,862,256,2093058,0,0
560,299,878,721,2093058,0,0
55,245,773,729,2093058,0,0
956,543,638,964,2093058,0,0
141,1020,796,847,2093058,0,0
456,923,691,266,2093058,0,0
971,371,941,700,2093058,0,0
307,845,831,174,2093058,0,0
261,940,953,461,2093058,0,0
892,0,694,498,2093058,0,0
467,645,215,948,2093058,0,0
858,266,613,946,2093058,0,0
961,962,1006,907,2093058,0,0
1013,999,1015,940,2093058,0,0
132,434,805,114,2093058,0,0
971,210,459,788,2093058,0,0
681,744,892,214,2093058,0,0
136,163,563,525,2093058,0,0
988,899,1005,981,2093058,0,0
593,658,54,904,2093058,0,0
50,652,377,1017,2093058,0,0
650,519,915,943,2093058,0,0
851,963,1018,995,2093058,0,0
437,477,481,572,2093058,0,0
750,827,790,665,2093058,0,0
587,285,790,388,2093058,0,0
714,131,772,538,2093058,0,0
694,448,522,447,2093058,0,0
614,888,139,273,2093058,0,0
104,745,256,954,2093058,0,0
74,757,316,900,2093058,0,0
114,273,526,420,2093058,0,0
135,801,43,742,2093058,0,0
421,774,297,37,2093058,0,0
1,327,948,290,2093058,0,0
977,456,865,786,2093058,0,0
362,73,512,454,2093058,0,0
781,378,565,612,2093058,0,0
7,1014,492,429,2093058,0,0
205,370,510,404,2093058,0,0
20,495,690,697,2093058,0,0
184,624,657,3,2093058,0,0
700,963,208,794,2093058,0,0
526,709,861,698,2093058,0,0
147,373,286,745,2093058,0,0
242,968,456,410,2093058,0,0
870,875,724,349,2093058,0,0
184,133,572,1018,2093058,0,0
608,935,202,491,2093058,0,0
115,992,916,94,2093058,0,0
6,262,413,592,2093058,0,0
906,955,992,978,2093058,0,0
760,829,73,1008,2093058,0,0
534,1012,956,506,2093058,0,0
349,797,99,951,2093058,0,0
554,930,609,92,2093058,0,0
707,612,6,502,2093058,0,0
116,1002,1007,307,2093058,0,0
794,901,576,181,2093058,0,0
416,830,68,423,2093058,0,0
25,528,717,1019,2093058,0,0
858,1015,1012,1006,2093058,0,0
655,511,275,59,2093058,0,0
978,980,1014,1002,2093058,0,0
1011,289,456,992,2093058,0,0
370,553,202,407,2093058,0,0
733,7,78,476,2093058,0,0
458,736,175,392,2093058,0,0
189,320,954,121,2093058,0,0
320,817,491,236,2093058,0,0
281,437,959,240,2093058,0,0
459,845,614,495,2093058,0,0
313,586,958,150,2093058,0,0
442,925,451,323,2093058,0,0
418,913,199,886,2093058,0,0
56,781,854,327,2093058,0,0
982,718,360,524,2093058,0,0
688,647,518,309,2093058,0,0
825,846,683,149,2093058,0,0
847,320,373,599,2093058,0,0
32,360,778,616,2093058,0,0
886,964,971,1021,2093058,0,0
832,483,978,484,2093058,0,0
195,930,281,537,2093058,0,0
49,429,3,594,2093058,0,0
93,514,615,372,2093058,0,0
714,772,743,682,2093058,0,0
793,415,485,924,2093058,0,0
886,25,286,580,2093058,0,0
497,39,144,493,2093058,0,0
500,198,392,186,2093058,0,0
379,380,673,521,2093058,0,0
562,700,313,634,2093058,0,0
956,979,947,968,2093058,0,0
784,519,952,797,2093058,0,0
771,247,193,208,2093058,0,0
87,34,133,1010,2093058,0,0
485,572,563,117,2093058,0,0
702,865,201,932,2093058,0,0
808,795,663,367,2093058,0,0
443,339,419,714,2093058,0,0
373,259,844,620,2093058,0,0
9,96,893,327,2093058,0,0
793,139,865,717,2093058,0,0
8,317,192,529,2093058,0,0
598,579,785,665,2093058,0,0
283,731,402,452,2093058,0,0
814,786,136,59,2093058,0,0
898,14,190,10,2093058,0,0
293,176,100,626,2093058,0,0
865,792,32,7,2093058,0,0
566,354,582,749,2093058,0,0
476,964,329,598,2093058,0,0
537,807,12,572,2093058,0,0
649,582,712,44,2093058,0,0
805,912,667,733,2093058,0,0
590,861,457,59,2093058,0,0
749,624,618,117,2093058,0,0
1012,988,923,952,2093058,0,0
648,513,193,379,2093058,0,0
400,326,886,616,2093058,0,0
597,824,725,300,2093058,0,0
634,478,305,593,2093058,0,0
721,229,620,27,2093058,0,0
317,948,9,580,2093058,0,0
177,328,867,412,2093058,0,0
850,937,398,459,2093058,0,0
270,552,238,907,2093058,0,0
973,891,1002,999,2093058,0,0
240,554,691,152,2093058,0,0
86,191,412,746,2093058,0,0
554,37,514,962,2093058,0,0
872,688,732,269,2093058,0,0
983,701,117,807,2093058,0,0
961,933,942,1001,2093058,0,0
629,671,868,423,2093058,0,0
53,9,846,656,2093058,0,0
759,458,216,136,2093058,0,0
942,915,976,1001,2093058,0,0
983,977,863,1008,2093058,0,0
504,723,403,688,2093058,0,0
917,186,108,324,2093058,0,0
340,488,484,236,2093058,0,0
938,378,944,531,2093058,0,0
745,253,101,644,2093058,0,0
469,158,329,945,2093058,0,0
55,611,895,836,2093058,0,0
898,975,1007,967,2093058,0,0
551,719,198,684,2093058,0,0
1000,879,962,1016,2093058,0,0
774,754,146,739,2093058,0,0
677,177,673,322,2093058,0,0
800,444,1018,356,2093058,0,0
42,15,863,235,2093058,0,0
961,647,788,383,2093058,0,0
739,561,722,930,2093058,0,0
6,405,534,60,2093058,0,0
968,1015,873,995,2093058,0,0
582,395,662,973,2093058,0,0
737,852,587,737,2093058,0,0
1012,584,578,472,2093058,0,0
838,732,984,215,2093058,0,0
1013,336,429,41,2093058,0,0
906,84,131,833,2093058,0,0
866,456,358,910,2093058,0,0
891,735,639,327,2093058,0,0
915,562,7,234,2093058,0,0
64,775,910,190,2093058,0,0
231,838,618,914,2093058,0,0
880,753,949,586,2093058,0,0
170,100,167,620,2093058,0,0
371,537,957,854,2093058,0,0
498,707,752,577,2093058,0,0
825,185,70,554,2093058,0,0
93,569,414,243,2093058,0,0
105,975,166,84,2093058,0,0
191,236,483,95,2093058,0,0
713,250,461,60,2093058,0,0
87,226,428,411,2093058,0,0
114,394,4,514,2093058,0,0
929,584,182,725,2093058,0,0
1018,995,1007,823,2093058,0,0
648,275,269,429,2093058,0,0
597,198,877,682,2093058,0,0
985,953,1016,877,2093058,0,0
722,507,789,541,2093058,0,0
754,334,401,524,2093058,0,0
825,738,465,828,2093058,0,0
849,12,45,345,2093058,0,0
390,872,161,720,2093058,0,0
200,24,869,810,2093058,0,0
503,642,15,119,2093058,0,0
909,1006,1017,934,2093058,0,0
949,979,906,1008,2093058,0,0
537,283,870,869,2093058,0,0
921,642,414,168,2093058,0,0
880,919,333,172,2093058,0,0
969,993,889,1010,2093058,0,0
687,231,329,424,2093058,0,0
336,413,367,721,2093058,0,0
509,818,225,374,2093058,0,0
993,884,974,1007,2093058,0,0
682,864,1001,384,2093058,0,0
325,558,710,253,2093058,0,0
914,947,1010,969,2093058,0,0
334,107,694,323,2093058,0,0
1023,965,832,1015,2093058,0,0
28,147,802,856,2093058,0,0
748,141,148,1020,2093058,0,0
100,7,321,659,2093058,0,0
821,37,577,752,2093058,0,0
394,968,193,370,2093058,0,0
437,926,410,483,2093058,0,0
472,520,574,801,2093058,0,0
56,546,91,251,2093058,0,0
602,188,296,453,2093058,0,0
167,879,520,25,2093058,0,0
886,486,364,414,2093058,0,0
246,443,286,878,2093058,0,0
831,755,172,303,2093058,0,0
277,994,328,434,2093058,0,0
324,855,781,252,2093058,0,0
514,307,867,294,2093058,0,0
856,795,22,648,2093058,0,0
958,957,966,950,2093058,0,0
461,639,466,613,2093058,0,0
157,769,727,1008,2093058,0,0
17,689,273,810,2093058,0,0
191,530,865,577,2093058,0,0
361,571,914,994,2093058,0,0
1001,974,793,815,2093058,0,0
896,964,1015,1011,2093058,0,0
995,894,989,979,2093058,0,0
941,600,977,489,2093058,0,0
840,981,787,934,2093058,0,0
476,431,119,956,2093058,0,0
646,694,227,553,2093058,0,0
1019,1009,957,908,2093058,0,0
953,996,929,967,2093058,0,0
378,293,977,905,2093058,0,0
775,474,923,173,2093058,0,0
815,167,406,1007,2093058,0,0
964,348,305,105,2093058,0,0
863,470,304,34,2093058,0,0
918,836,22,991,2093058,0,0
897,975,895,154,2093058,0,0
286,729,803,1,2093058,0,0
690,133,97,58,2093058,0,0
428,904,24,591,2093058,0,0
190,142,881,147,2093058,0,0
98,429,744,413,2093058,0,0
995,600,532,462,2093058,0,0
716,77,677,576,2093058,0,0
731,352,303,754,2093058,0,0
1009,933,1002,987,2093058,0,0
552,525,207,675,2093058,0,0
65,23,794,296,2093058,0,0
602,919,525,159,2093058,0,0
1016,757,465,1015,2093058,0,0
53,931,626,421,2093058,0,0
797,851,385,1022,2093058,0,0
967,835,288,117,2093058,0,0
104,185,486,985,2093058,0,0
629,180,262,9,2093058,0,0
3,846,902,31,2093058,0,0
653,515,653,155,2093058,0,0
501,466,115,201,2093058,0,0
517,726,1011,405,2093058,0,0
500,246,149,332,2093058,0,0
286,675,492,625,2093058,0,0
416,535,26,145,2093058,0,0
686,1023,800,313,2093058,0,0
1016,1021,989,859,2093058,0,0
715,701,142,864,2093058,0,0
1023,994,998,903,2093058,0,0
988,1016,925,977,2093058,0,0
991,1020,948,977,2093058,0,0
899,957,1019,981,2093058,0,0
304,1020,546,19,2093058,0,0
195,1012,916,845,2093058,0,0
962,262,221,775,2093058,0,0
385,221,778,849,2093058,0,0
399,660,530,97,2093058,0,0
965,465,332,232,2093058,0,0
502,926,125,926,2093058,0,0
511,531,515,960,2093058,0,0
793,609,521,941,2093058,0,0
123,667,164,221,2093058,0,0
107,383,969,1007,2093058,0,0
696,473,953,267,2093058,0,0
214,20,105,1019,2093058,0,0
548,551,642,108,2093058,0,0
800,75,410,390,2093058,0,0
335,277,378,135,2093058,0,0
605,654,36,535,2093058,0,0
138,1020,308,738,2093058,0,0
691,272,906,332,2093058,0,0
853,821,454,283,2093058,0,0
816,283,80,1020,2093058,0,0
898,402,71,161,2093058,0,0
9,230,69,219,2093058,0,0
968,1001,1012,996,2093058,0,0
117,466,743,752,2093058,0,0
407,378,326,953,2093058,0,0
1006,959,927,949,2093058,0,0
963,977,1022,913,2093058,0,0
152,786,403,639,2093058,0,0
947,1011,127,529,2093058,0,0
496,199,721,104,2093058,0,0
12,424,958,890,2093058,0,0
280,853,752,745,2093058,0,0
566,889,423,712,2093058,0,0
283,651,871,502,2093058,0,0
90,716,545,964,2093058,0,0
411,783,924,951,2093058,0,0
163,377,89,855,2093058,0,0
763,0,13,1018,2093058,0,0
186,973,834,264,2093058,0,0
270,358,483,606,2093058,0,0
968,994,992,994,2093058,0,0
978,914,1022,1002,2093058,0,0
932,1017,893,1000,2093058,0,0
134,135,43,932,2093058,0,0
863,170,309,76,2093058,0,0
57,236,782,285,2093058,0,0
800,454,978,427,2093058,0,0
899,302,210,545,2093058,0,0
842,166,823,71,2093058,0,0
649,722,218,132,2093058,0,0
191,149,547,677,2093058,0,0
161,172,600,424,2093058,0,0
175,583,856,100,2093058,0,0
590,307,842,226,2093058,0,0
723,658,836,943,2093058,0,0
182,840,988,424,2093058,0,0
320,807,486,440,2093058,0,0
23,248,724,187,2093058,0,0
199,22,629,182,2093058,0,0
47,775,338,782,2093058,0,0
212,1009,468,206,2093058,0,0
1004,1000,991,919,2093058,0,0
23,221,603,41,2093058,0,0
490,318,488,837,2093058,0,0
610,248,665,45,2093058,0,0
868,391,946,497,2093058,0,0
795,730,1001,881,2093058,0,0
657,483,158,723,2093058,0,0
220,871,509,866,2093058,0,0
951,978,1012,900,2093058,0,0
78,441,110,922,2093058,0,0
520,228,692,156,2093058,0,0
427,751,317,647,2093058,0,0
718,126,1020,1,2093058,0,0
498,617,156,26,2093058,0,0
540,958,864,343,2093058,0,0
859,920,732,269,2093058,0,0
533,676,576,807,2093058,0,0
962,944,362,924,2093058,0,0
977,975,876,1018,2093058,0,0
1003,868,1000,958,2093058,0,0
245,180,666,151,2093058,0,0
859,652,1013,898,2093058,0,0
361,491,822,169,2093058,0,0
726,524,245,71,2093058,0,0
230,106,480,182,2093058,0,0
347,608,587,191,2093058,0,0
46,251,484,680,2093058,0,0
997,973,1015,968,2093058,0,0
21,198,737,579,2093058,0,0
129,835,268,351,2093058,0,0
363,477,452,909,2093058,0,0
197,674,1021,165,2093058,0,0
991,955,1003,888,2093058,0,0
532,776,352,110,2093058,0,0
286,1,552,265,2093058,0,0
367,993,683,431,2093058,0,0
651,261,913,195,2093058,0,0
499,882,37,858,2093058,0,0
92,541,462,22,2093058,0,0
790,99,918,244,2093058,0,0
525,728,961,758,2093058,0,0
304,737,248,218,2093058,0,0
876,305,749,431,2093058,0,0
984,1000,1017,948,2093058,0,0
912,988,977,1005,2093058,0,0
550,291,371,11,2093058,0,0
246,389,138,178,2093058,0,0
290,743,841,72,2093058,0,0
305,272,954,826,2093058,0,0
304,401,670,901,2093058,0,0
165,371,536,1001,2093058,0,0
1023,899,924,998,2093058,0,0
955,334,236,426,2093058,0,0
96,926,551,129,2093058,0,0
985,934,925,1004,2093058,0,0
890,880,427,869,2093058,0,0
929,414,132,780,2093058,0,0
37,828,395,314,2093058,0,0
1012,849,999,1020,2093058,0,0
126,581,937,545,2093058,0,0
132,898,1010,23,2093058,0,0
242,603,337,308,2093058,0,0
614,205,692,1023,2093058,0,0
266,625,869,681,2093058,0,0
776,26,667,966,2093058,0,0
111,771,775,937,2093058,0,0
975,1023,1019,946,2093058,0,0
35,296,22,665,2093058,0,0
947,979,1017,962,2093058,0,0
594,738,344,85,2093058,0,0
152,604,735,81,2093058,0,0
785,214,863,293,2093058,0,0
323,225,754,103,2093058,0,0
971,968,992,937,2093058,0,0
858,1,960,900,2093058,0,0
547,280,184,486,2093058,0,0
704,681,691,473,2093058,0,0
621,527,565,161,2093058,0,0
739,1002,691,560,2093058,0,0
1001,978,995,902,2093058,0,0
418,501,165,963,2093058,0,0
644,719,188,632,2093058,0,0
407,326,576,820,2093058,0,0
775,869,953,859,2093058,0,0
890,1008,993,978,2093058,0,0
421,939,545,826,2093058,0,0
1021,944,1023,923,2093058,0,0
1018,996,987,978,2093058,0,0
116,737,17,577,2093058,0,0
655,249,640,779,2093058,0,0
355,719,745,52,2093058,0,0
998,909,973,985,2093058,0,0
991,1017,964,898,2093058,0,0
557,110,973,464,2093058,0,0
974,1006,1013,937,2093058,0,0
978,967,970,915,2093058,0,0
131,786,474,263,2093058,0,0
241,577,719,498,2093058,0,0
858,874,346,475,2093058,0,0
595,797,267,126,2093058,0,0
